name;WKT;Country
Budynia;POINT(15.1333 51.9833);Poland
Ujeździec Mały;POINT(17.1167 51.4333);Poland
Orkowo;POINT(17.0167 52.1667);Poland
Żyźniewo;POINT(21.8711 53.0575);Poland
Tęguty;POINT(20.6231 53.8889);Poland
Gmina Czermin;POINT(17.75 50.3333);Poland
Popowo Wonieskie;POINT(16.6667 51.95);Poland
Jejkowice;POINT(18.4678 50.1069);Poland
Gdaniec;POINT(16.4456 53.8606);Poland
Halinin;POINT(20.5333 52.7167);Poland
Suchodębie;POINT(19.2835 50.8155);Poland
Mochty-Smok;POINT(20.5167 52.4333);Poland
Kosy;POINT(18.1575 54.1667);Poland
Jastków;POINT(21.5333 50.8731);Poland
Sztumska Wieś;POINT(19.0103 53.8933);Poland
Brudnów Stary;POINT(19.0792 51.9111);Poland
Duba;POINT(19.6919 53.7628);Poland
Janochów;POINT(15.875 50.9781);Poland
Boguszczyn;POINT(14.4647 52.9392);Poland
Klejdyty;POINT(20.7 54.15);Poland
Wrzosowa Polana;POINT(21.4925 49.5183);Poland
Gmina Bulkowo;POINT(20.1167 52.5667);Poland
Zdziesławice;POINT(20.0231 50.1453);Poland
Rzadka Wola;POINT(18.8667 52.5833);Poland
Krzeczów;POINT(18.7608 49.6861);Poland
Szklarka Przygodzicka;POINT(17.7833 51.4833);Poland
Kamienny Dwór;POINT(22.8861 52.8694);Poland
Rożnowice;POINT(21.1597 49.7564);Poland
Grąbnica;POINT(15.7742 54.2133);Poland
Brzękowice-Wał;POINT(19.1114 50.4008);Poland
Gmina Sławno;POINT(16.6833 51.3922);Poland
Piotry;POINT(15.95 52.4667);Poland
Sulmin;POINT(18.4706 54.3142);Poland
Golczewo-Gaj;POINT(15.0114 53.8147);Poland
Łabędzie;POINT(15.8 51.675);Poland
Szlachcin-Huby;POINT(17.4 52.2);Poland
Wandzin;POINT(17.3297 50.4658);Poland
Pluski;POINT(20.4167 53.6);Poland
Lebiedzin;POINT(23.1731 53.4119);Poland
Cezaryn;POINT(22.0119 51.5533);Poland
Cierpiatka;POINT(18.2558 51.8161);Poland
Wilczopole;POINT(22.65 51.1667);Poland
Orądki;POINT(19.5 52.1);Poland
Kamyk;POINT(18.8769 49.9);Poland
Lubanowo;POINT(14.6122 53.1294);Poland
Borecki Dwór;POINT(22.3086 53.7222);Poland
Biernaty Średnie;POINT(22.6667 52.2167);Poland
Trzaskowo;POINT(17.0197 52.5344);Poland
Łapino;POINT(18.4442 54.2897);Poland
Buchałowice;POINT(22.1833 51.35);Poland
Gmina Kłodawa;POINT(15.2158 52.2506);Poland
Jeziórko;POINT(21.05 51.9833);Poland
Darnawa;POINT(15.5167 52.15);Poland
Stępocin;POINT(17.4167 52.3333);Poland
Brzyna;POINT(20.5 49.5333);Poland
Łominy;POINT(19.8833 51.6);Poland
Kruszówka;POINT(21.9 51.9167);Poland
Orszewice;POINT(19.3167 52.0833);Poland
Zatoka Leśna;POINT(19.8358 53.7992);Poland
Siedlice;POINT(14.5302 50.9333);Poland
Szwejki;POINT(20.7209 52.55);Poland
Gmina Tczew;POINT(18.7167 54.1);Poland
Powodów Drugi;POINT(19.1167 51.9667);Poland
Nobela;POINT(18.6917 51.6714);Poland
Węgierki;POINT(17.6667 52.3167);Poland
Józefowo;POINT(16.155 51.8619);Poland
Chudy Dwór;POINT(20.1019 53.8322);Poland
Żarkowo;POINT(17.3242 54.3744);Poland
Karnówko;POINT(17.6 53.1833);Poland
Krzyczki-Żabiczki;POINT(20.8653 52.5891);Poland
Bronczany;POINT(23.1167 53.0667);Poland
Turew;POINT(16.8333 52.0667);Poland
Magdalenów;POINT(19.1553 51.3592);Poland
Poniatowa-Wieś;POINT(22.1297 51.18);Poland
Błażowa Dolna;POINT(22.3781 49.9058);Poland
Stary Żabin;POINT(22.0667 54.3333);Poland
Łyczaków;POINT(20.5 50.2386);Poland
Olsza;POINT(17.1 51.8167);Poland
Baniocha;POINT(21.1303 52.0206);Poland
Dosin;POINT(21.0064 52.4808);Poland
Osuch;POINT(14.5956 53.2125);Poland
Szembekowo;POINT(18.85 53.05);Poland
Studzienki;POINT(17.55 53.0667);Poland
Jakubowice Konińskie-Kolonia;POINT(22.5319 51.32);Poland
Szadowski Młyn;POINT(19.0794 53.7711);Poland
Grabie;POINT(18.0872 49.85);Poland
Porbady;POINT(20.25 53.8167);Poland
Nielbark;POINT(19.5667 53.4167);Poland
Jedle;POINT(20.2258 50.9281);Poland
Gmina Krzyżanowice;POINT(18.2667 50.0);Poland
Gmina Łapy;POINT(22.8833 52.9833);Poland
Krzyżowa Dolina;POINT(18.2214 50.6503);Poland
Zygmuntowo;POINT(16.2969 52.4094);Poland
Górki Małe;POINT(18.8685 49.7562);Poland
Mchówko;POINT(20.8833 53.0667);Poland
Garbno;POINT(16.5386 54.11);Poland
Spoczynek;POINT(18.75 52.7833);Poland
Wólka Dworska;POINT(21.2167 52.0167);Poland
Nurek;POINT(19.6581 50.9522);Poland
Nowy Bedoń;POINT(19.6531 51.7353);Poland
Bukowie;POINT(15.6578 50.9308);Poland
Słomów Kościelny;POINT(18.6667 52.0);Poland
Pilzno;POINT(21.2883 49.9764);Poland
Choszczów;POINT(22.2 51.4667);Poland
Piasutno;POINT(21.2167 53.6);Poland
Namyślin;POINT(14.5403 52.6728);Poland
Niedrzaków;POINT(19.4572 52.3356);Poland
Siemiątkowo;POINT(20.0333 52.8833);Poland
Jabłoń-Dobki;POINT(22.6361 52.9169);Poland
Śladków Duży;POINT(20.7064 50.5803);Poland
Lelechów;POINT(15.6094 51.8103);Poland
Suchorzów;POINT(21.5833 50.5);Poland
Pobierowo;POINT(14.9281 54.0572);Poland
Porzeziny-Giętki;POINT(22.7297 52.6106);Poland
Nowe Budkowice;POINT(18.075 50.8578);Poland
Boleszczyn;POINT(18.6833 51.95);Poland
Poręba;POINT(16.5983 49.7967);Poland
Świt;POINT(17.8822 53.5406);Poland
Strzeszów;POINT(14.6072 51.25);Poland
Recz;POINT(15.5472 52.7);Poland
Limanowa County;POINT(20.4267 49.7006);Poland
Rozopol;POINT(19.055 52.3294);Poland
Nowy Gaj;POINT(19.3833 52.0667);Poland
Bonów;POINT(15.8344 51.6856);Poland
Przyczyna Dolna;POINT(16.3375 51.8014);Poland
Korzenna;POINT(20.8453 49.6867);Poland
Templewo;POINT(15.3833 52.45);Poland
Karcz;POINT(17.4558 54.0064);Poland
Wolbrom;POINT(19.7667 50.3833);Poland
Swarzynice;POINT(15.75 52.0);Poland
Konstantyn;POINT(23.4333 51.6333);Poland
Świetlikowo;POINT(18.6322 54.1347);Poland
Tomaszowo;POINT(15.4022 51.6172);Poland
Kamionka Brodnicka;POINT(18.0761 54.2639);Poland
Chałupy;POINT(16.1881 54.1342);Poland
Suskowola;POINT(21.4833 51.4667);Poland
Ernestynów;POINT(16.0208 51.1689);Poland
Dobiesław;POINT(15.3194 53.8056);Poland
Bysławek;POINT(17.9683 53.4908);Poland
Nagórki-Jabłoń;POINT(22.2167 52.9833);Poland
Nowy Dziebałtów;POINT(20.3258 51.1431);Poland
Nowe Skalmierzyce;POINT(18.0 51.7167);Poland
Sielce;POINT(19.9181 51.4333);Poland
Pustowo;POINT(15.6344 53.8772);Poland
Jedlinka;POINT(20.7833 53.3);Poland
Jeżyce;POINT(16.3967 54.355);Poland
Kalonka;POINT(19.5764 51.8297);Poland
Wola Zgłobieńska;POINT(21.8167 50.0);Poland
Wielowicz;POINT(17.6167 53.3833);Poland
Małe Pułkowo;POINT(19.05 53.2167);Poland
Rudnicze;POINT(17.1 52.8167);Poland
Bukowica;POINT(15.765 51.6481);Poland
Gmina Szulborze Wielkie;POINT(22.2333 52.7667);Poland
Cychry;POINT(14.7 51.8908);Poland
Rzodkiewnica;POINT(21.1333 53.2833);Poland
Roczyny;POINT(19.3167 49.85);Poland
Jegławki;POINT(21.45 54.2333);Poland
Łapanów;POINT(20.3 49.8667);Poland
Myślino;POINT(15.6961 54.0289);Poland
Uroczysko Leśne;POINT(19.4797 52.2281);Poland
Chrzelice;POINT(17.7333 50.4667);Poland
Parczew;POINT(17.9208 51.6333);Poland
Szaciły;POINT(23.0294 53.1667);Poland
Bogdanowice;POINT(17.8289 50.1647);Poland
Zabiele-Piliki;POINT(21.3664 53.0744);Poland
Rymanów Zdrój;POINT(21.85 49.55);Poland
Dreżewo;POINT(14.9906 54.0636);Poland
Lubiecz;POINT(18.05 52.2833);Poland
Sułków;POINT(16.6555 49.9889);Poland
Żyłki;POINT(22.5 51.85);Poland
Laski Koszalińskie;POINT(16.0825 54.1403);Poland
Pszczółki Górne;POINT(20.6833 53.05);Poland
Wólka Kątna;POINT(22.2833 51.4333);Poland
Łebno;POINT(18.1403 54.4617);Poland
Silnowo;POINT(16.5 53.6167);Poland
Uniszowice;POINT(22.45 51.25);Poland
Olszewo-Cechny;POINT(22.1919 52.8156);Poland
Bilno;POINT(18.6797 52.4333);Poland
Gmina Wołów;POINT(16.6283 51.3414);Poland
Wierzchowie;POINT(19.8 50.1667);Poland
Śniatowo;POINT(14.8725 53.8847);Poland
Blachownia;POINT(18.9667 50.7833);Poland
Gmina Pelplin;POINT(18.7011 53.9261);Poland
Zienie;POINT(22.8333 52.1667);Poland
Zapasternicze;POINT(20.8372 50.2319);Poland
Huta Drewniana;POINT(19.6667 50.9833);Poland
Biała Róża;POINT(19.5453 51.2614);Poland
Fiszewo;POINT(17.7067 54.0694);Poland
Budy Łańcuckie;POINT(22.4333 50.1167);Poland
Pomiłowo;POINT(16.7103 54.3386);Poland
Mały Dólsk;POINT(18.3833 53.45);Poland
Stok Lacki;POINT(22.35 52.1667);Poland
Rapa;POINT(22.0133 54.3167);Poland
Marynowo-Kolonia;POINT(23.3028 54.1017);Poland
Cieksyn;POINT(20.6833 52.5667);Poland
Tomisław;POINT(15.4217 51.3269);Poland
Niemojki-Stacja;POINT(22.7 52.2561);Poland
Izdebno Kościelne;POINT(20.5333 52.1333);Poland
Przeginia Narodowa;POINT(19.65 50.0167);Poland
Annopol;POINT(16.9278 50.8833);Poland
Latyczyn;POINT(22.8333 50.7333);Poland
Lubiewo;POINT(15.9 52.8833);Poland
Tarnowska Wola;POINT(20.016 50.45);Poland
Dzierzązna Szlachecka;POINT(18.9833 51.8);Poland
Łętów;POINT(21.7333 51.9333);Poland
Józefowice;POINT(17.0814 51.9667);Poland
Żoliborz;POINT(20.9833 52.2667);Poland
Kukówka;POINT(17.8831 54.1914);Poland
Gmina Rzewnie;POINT(21.35 52.8333);Poland
Wyciążkowo;POINT(16.6167 51.9);Poland
Działowo;POINT(18.7169 53.3458);Poland
Cieszkowy;POINT(20.5333 50.3333);Poland
Sokolniki Mokre;POINT(20.7667 51.3667);Poland
Wrzesiny;POINT(15.4333 51.5519);Poland
Dąbrówki Breńskie;POINT(20.95 50.25);Poland
Sempółki;POINT(18.8353 51.9414);Poland
Bieganowo;POINT(17.2167 52.2667);Poland
Piskorzewo;POINT(21.7833 53.5081);Poland
Gościeszowice;POINT(15.6667 51.6);Poland
Nowaczyzna;POINT(20.0453 53.8478);Poland
Ząbie;POINT(20.4833 53.55);Poland
Podębie;POINT(15.2331 52.9728);Poland
Olewin;POINT(18.645 50.2833);Poland
Kamienicki Młyn;POINT(17.8936 54.4061);Poland
Gmina Radzanowo;POINT(19.9 52.5833);Poland
Obrąb;POINT(16.4883 52.5);Poland
Siemionki;POINT(22.0333 53.9667);Poland
Dobki;POINT(22.4 54.05);Poland
Iwonicz;POINT(21.8044 49.6078);Poland
Łajski;POINT(20.95 52.4167);Poland
Leśniczówka Mirchów;POINT(20.7833 51.95);Poland
Gmina Grębów;POINT(21.8667 50.5667);Poland
Wierzbowa;POINT(15.7611 51.3878);Poland
Stasiolas;POINT(19.8833 51.5833);Poland
Wólka Pietkowska;POINT(22.8833 52.8667);Poland
Końskie;POINT(20.4167 49.65);Poland
Powiat warszawski zachodni;POINT(20.8 52.2167);Poland
Brzeżanka;POINT(21.7667 49.8444);Poland
Bliźnia;POINT(18.9525 51.9103);Poland
Stara Złotoria;POINT(22.0686 52.7467);Poland
Życk Polski;POINT(19.9306 52.4181);Poland
Gośniewice;POINT(21.1333 51.8167);Poland
Orzechowiec;POINT(18.4475 51.145);Poland
Niewistka;POINT(22.2156 49.7289);Poland
Rękawiec;POINT(20.0167 51.6833);Poland
Copper-Roof Palace;POINT(21.0158 52.2475);Poland
Zawada-Kolonia;POINT(19.9453 51.5133);Poland
Falęcice;POINT(20.95 51.6833);Poland
Psary-Stara Wieś;POINT(20.9139 50.9422);Poland
Strzydzew;POINT(17.7167 51.95);Poland
Gmina Kobylin-Borzymy;POINT(22.6667 53.0833);Poland
Słowiki Stare;POINT(21.6522 51.5442);Poland
Wola Chodkowska;POINT(21.4 51.6667);Poland
Jedlina-Zdrój;POINT(16.3389 50.7211);Poland
Sąspów;POINT(19.7694 50.2289);Poland
Ustnik;POINT(20.6981 53.9917);Poland
Chruścin;POINT(18.7667 51.1919);Poland
Małe Swornegacie;POINT(17.4994 53.8175);Poland
Niekłań Mały;POINT(20.6178 51.1692);Poland
Cerekiew;POINT(20.5 50.0833);Poland
Włodowice;POINT(16.4744 50.555);Poland
Cichawka;POINT(20.3667 49.8833);Poland
Gętomie;POINT(18.695 53.8644);Poland
Surwile;POINT(21.5667 54.1667);Poland
Pieńki Henrykowskie;POINT(19.7756 51.8369);Poland
Gierczyce;POINT(20.35 49.9667);Poland
Stare Bielice;POINT(15.9167 52.85);Poland
Skorosze;POINT(20.9 52.6833);Poland
Gmina Lubin;POINT(16.2 51.4);Poland
Kolonia Ręczno;POINT(19.8667 51.1833);Poland
Jaroszówka;POINT(15.9872 51.3153);Poland
Gmina Łochów;POINT(21.7106 52.5317);Poland
Opin;POINT(20.2072 54.1133);Poland
Restarzew Cmentarny;POINT(19.0333 51.3625);Poland
Sobolów;POINT(20.35 49.9167);Poland
Starzykowo;POINT(19.5038 53.6603);Poland
Węgorzynko;POINT(17.0019 54.0381);Poland
Olimpów;POINT(21.75 50.0167);Poland
Jasienin Duży;POINT(19.9417 51.8211);Poland
Grabiszyce Dolne;POINT(15.2208 51.0283);Poland
Czmoniec;POINT(17.0167 52.1833);Poland
Kolonia Jeziorzany;POINT(20.8333 51.95);Poland
Krzywe Koło-Kolonia;POINT(18.7431 54.1814);Poland
Żabi Róg;POINT(20.0167 53.8833);Poland
Grzybowo;POINT(15.4833 52.3681);Poland
Wrogocin;POINT(20.0167 52.6833);Poland
Siedliszowice;POINT(19.6667 50.2039);Poland
Niewiesz-Kolonia;POINT(18.8506 51.9306);Poland
Krzykowice;POINT(19.8667 51.5167);Poland
Łosino;POINT(17.0167 54.4167);Poland
Somsiory;POINT(19.3 53.0167);Poland
Ręczno;POINT(19.8528 51.1906);Poland
Iwanowice;POINT(19.9569 50.2272);Poland
Radoryż Kościelny;POINT(22.15 51.8);Poland
Gmina Chodów;POINT(19.0167 52.25);Poland
Kołbaskowo;POINT(14.4383 53.3358);Poland
Chwalęcin;POINT(16.8744 50.7544);Poland
Starniczki;POINT(17.2233 54.3747);Poland
Kramarzówka;POINT(22.5 49.85);Poland
Kujakowice Górne;POINT(18.2675 51.0028);Poland
Grabów Zaleśny;POINT(21.2167 51.75);Poland
Nowy Stanin;POINT(22.1667 51.85);Poland
Babskie Budy;POINT(20.2667 52.1);Poland
Krześlów;POINT(19.1786 51.4361);Poland
Tudorów;POINT(21.4525 50.7681);Poland
Szopowo;POINT(19.0322 4.80889);Poland
Krasne Pole;POINT(17.6469 50.1239);Poland
Dworszowice Kościelne-Kolonia;POINT(19.1269 51.09);Poland
Jankówek;POINT(19.5914 51.6622);Poland
Skomielna Biała;POINT(19.9167 49.65);Poland
Barbarka;POINT(18.0283 50.25);Poland
Zaręby;POINT(20.4092 36.83);Poland
Celigów;POINT(20.1 51.8167);Poland
Stare Draganie;POINT(19.6958 52.6056);Poland
Szczodrak;POINT(17.4492 51.3944);Poland
Ledno;POINT(15.7 51.9833);Poland
Wólka Czerwińska;POINT(21.803 52.9774);Poland
Pińsko;POINT(17.665 53.0192);Poland
Maldanin;POINT(21.8 53.65);Poland
Soboszów;POINT(20.5667 50.3333);Poland
Sobienie Kiełczewskie Drugie;POINT(21.3258 51.9211);Poland
Krzyżowice;POINT(16.8772 49.9856);Poland
Nowa Korzeniówka;POINT(19.7667 52.4667);Poland
Cekcyn;POINT(18.01 53.5728);Poland
Łupawa;POINT(17.4142 54.4186);Poland
Lipówiec;POINT(20.5099 52.7833);Poland
Zembrzyce;POINT(19.6 49.7833);Poland
Tarmno;POINT(16.3581 53.6856);Poland
Kąty Opolskie;POINT(17.9667 50.55);Poland
Karaś Lake;POINT(19.4806 53.5556);Poland
Łojków;POINT(20.7 51.5167);Poland
Tuławki;POINT(20.5833 53.9);Poland
Wałdowice;POINT(15.2 52.5833);Poland
Kryl;POINT(15.3214 52.4503);Poland
Kalbornia;POINT(20.0622 53.4094);Poland
Stoki Duże;POINT(21.5603 50.9542);Poland
Karwiniec;POINT(17.5447 51.1125);Poland
Przysieczyn;POINT(17.1833 52.75);Poland
Gmina Siepraw;POINT(19.9833 49.9167);Poland
Puczniew;POINT(19.0667 51.7833);Poland
Sielce Prawe;POINT(20.0514 51.9883);Poland
Bryłówek;POINT(17.2667 50.8167);Poland
Wola Palczewska;POINT(21.0333 51.7333);Poland
Włodkowice;POINT(14.5226 53.1578);Poland
Fiukówka;POINT(22.1167 51.85);Poland
Prądnik;POINT(15.0067 52.9894);Poland
Ustanów;POINT(21.0667 52.0);Poland
Harsz;POINT(21.7883 54.1442);Poland
Kanigowo;POINT(19.95 52.5333);Poland
Chmiel Drugi;POINT(22.7022 51.0747);Poland
Stara Kuźnica;POINT(18.0939 50.8833);Poland
Dębina;POINT(16.4 49.9961);Poland
Spólnik;POINT(18.5528 52.4053);Poland
Zawisty Nadbużne;POINT(22.0558 52.6917);Poland
Jata;POINT(22.0667 50.3833);Poland
Nowy Targ County;POINT(20.0167 49.4667);Poland
Goworki;POINT(21.6167 53.0667);Poland
Kurów Mały;POINT(16.0833 51.6);Poland
Falborz-Kolonia;POINT(18.85 52.6333);Poland
Podkonice Małe;POINT(20.2 51.7);Poland
Giławy;POINT(20.8 53.7167);Poland
Szpica;POINT(23.0 51.2667);Poland
Olszany;POINT(16.35 49.7436);Poland
Bolesławiec Leśny;POINT(20.59 51.7883);Poland
Wereszczyn;POINT(23.2167 51.3667);Poland
Kaszewy Kościelne;POINT(19.4644 52.2161);Poland
Słuszczyn;POINT(21.6833 51.1167);Poland
Faustynów;POINT(19.0897 51.235);Poland
Bodzanowo;POINT(18.6358 52.4667);Poland
Kosierzewo;POINT(16.6856 54.2969);Poland
Gmina Stawiszyn;POINT(18.1114 51.9183);Poland
Harachwosty;POINT(22.7667 52.1);Poland
Bukówka;POINT(15.9622 50.7094);Poland
Maliszewko;POINT(19.9833 52.6833);Poland
Siemonia;POINT(19.05 50.4167);Poland
Sułoszowa;POINT(19.7 50.2667);Poland
Gady;POINT(20.6 53.8833);Poland
Zacharz;POINT(19.7617 51.6072);Poland
Płaszewo;POINT(17.0 54.3167);Poland
Sąpłaty;POINT(20.9 53.7333);Poland
Michowice;POINT(20.0975 51.8258);Poland
Pomyski Młyn;POINT(17.5594 54.2036);Poland
Pełele;POINT(23.2833 54.2167);Poland
Nowy Brus;POINT(23.3094 51.4831);Poland
Miechęcino;POINT(15.7456 54.1128);Poland
Korczowa;POINT(23.0667 49.95);Poland
Śledzianów;POINT(22.5667 52.5);Poland
Las Winiarski;POINT(20.6483 50.4878);Poland
Wólka Łasiecka;POINT(20.15 52.0667);Poland
Wigry;POINT(23.0833 54.0367);Poland
Powiat rybnicki;POINT(18.55 50.0833);Poland
Złotna;POINT(19.9 53.9833);Poland
Młynica;POINT(16.7667 50.8167);Poland
Domaniów;POINT(17.1289 50.8939);Poland
Kawczyn;POINT(15.7511 50.7106);Poland
Strupice;POINT(21.2428 50.9031);Poland
Sanniki;POINT(17.3167 52.3339);Poland
Wiatrowo;POINT(17.1386 52.7542);Poland
Lewosze;POINT(23.2167 52.5);Poland
Rąblów;POINT(22.0833 51.3167);Poland
Sarnowa Góra;POINT(20.6167 52.7833);Poland
Gmina Stara Biała;POINT(19.6525 52.6058);Poland
Bławatki;POINT(18.1447 52.6475);Poland
Gmina Dziemiany;POINT(17.7683 54.0064);Poland
Lubomino;POINT(20.2403 54.0667);Poland
Świńcz;POINT(18.5817 54.2231);Poland
Padniewo;POINT(17.8833 52.65);Poland
Niemczyn;POINT(17.4 52.85);Poland
Doleck;POINT(20.305 51.8986);Poland
Wydmina;POINT(19.2372 54.3161);Poland
Sobieszczany;POINT(22.3667 51.0667);Poland
Grodków;POINT(17.3667 50.6833);Poland
Blichowo;POINT(20.0 52.5667);Poland
Chwarzno;POINT(18.1858 53.9711);Poland
Śródborze;POINT(21.5978 50.9047);Poland
Gmina Radziemice;POINT(20.2333 50.25);Poland
Ryn;POINT(20.0 53.6);Poland
Strzeżnice;POINT(16.0731 54.2414);Poland
Trzcinna;POINT(15.0167 52.8833);Poland
Kuźnia;POINT(17.9167 51.95);Poland
Małczew;POINT(19.6992 51.7775);Poland
Biczyce Dolne;POINT(20.645 49.6308);Poland
Powiat kościański;POINT(16.65 52.0833);Poland
Gmina Syców;POINT(17.7236 51.31);Poland
Andryjanki;POINT(23.0 52.6167);Poland
Stankowo;POINT(16.9169 51.9183);Poland
Drężek;POINT(21.4167 53.3667);Poland
Czyczkowy;POINT(17.0589 53.8711);Poland
Rytomoczydła;POINT(21.0556 51.8144);Poland
Dana;POINT(18.375 54.7711);Poland
Powiat pszczyński;POINT(18.95 49.9833);Poland
Makosieje;POINT(22.5482 53.7995);Poland
Kolonia Mordy;POINT(22.4833 52.2);Poland
Felicja;POINT(19.8106 51.1994);Poland
Czarnotul;POINT(18.0167 52.6667);Poland
Gmina Kwidzyn;POINT(18.9308 53.7358);Poland
Gacko;POINT(15.0439 53.8917);Poland
Błażejowice Dolne;POINT(17.8217 50.3775);Poland
Donatkowice;POINT(20.5333 50.2167);Poland
Kaszewska Wola;POINT(20.9333 51.5167);Poland
Nowy Glinik;POINT(21.5217 49.6864);Poland
Ostrowieczko;POINT(17.0958 51.9814);Poland
Łukawiec;POINT(22.1 50.0667);Poland
Wynki;POINT(20.1167 53.7833);Poland
Ceniawy;POINT(19.7928 51.5631);Poland
Wielkie Bałówki;POINT(19.4833 53.4167);Poland
Ciemniak;POINT(19.7822 53.6347);Poland
Łany Wybranieckie;POINT(18.5211 52.6439);Poland
Ciche;POINT(19.3767 49.38);Poland
Nowe Kiełbonki;POINT(21.3333 53.6833);Poland
Młodolino;POINT(15.8206 52.9864);Poland
Waganiec;POINT(18.85 52.8167);Poland
Kolonia Trzepnica;POINT(19.6906 51.2011);Poland
Nowy Drzewicz;POINT(20.4167 52.1089);Poland
Grabiny-Zameczek;POINT(18.7497 54.2381);Poland
Ernestynowo;POINT(15.9494 52.2858);Poland
Wilczna;POINT(18.0167 51.2833);Poland
Żmijewo-Zagroby;POINT(21.8217 52.9969);Poland
Kozinki;POINT(21.0667 51.45);Poland
Witawa;POINT(19.1 52.3167);Poland
Powiat myszkowski;POINT(19.3167 50.5833);Poland
Rzesznikowo;POINT(15.4914 53.9278);Poland
Podwody;POINT(19.2833 51.4333);Poland
Gmina Dubeninki;POINT(22.565 54.2842);Poland
Stodólno;POINT(18.2329 52.6617);Poland
Kargów;POINT(20.9167 50.5167);Poland
Żebry-Wierzchlas;POINT(21.38 53.0478);Poland
Imiełków;POINT(18.3936 52.0342);Poland
Barwiny;POINT(20.3453 53.7006);Poland
Ustków;POINT(17.4167 51.7644);Poland
Śliwiczki;POINT(18.1961 53.6875);Poland
Godziejewo;POINT(22.6167 54.05);Poland
Boduszewo;POINT(17.05 52.5833);Poland
Pyzówka;POINT(19.95 49.5333);Poland
Samin;POINT(19.6456 53.2711);Poland
Mistrzowice;POINT(20.6669 50.2572);Poland
Bądków Drugi;POINT(18.6275 51.9614);Poland
Siemień-Kolonia;POINT(22.7711 51.6336);Poland
Nowy Widzim;POINT(16.1503 52.0847);Poland
Olsze;POINT(18.6328 53.8611);Poland
Józefów nad Wisłą;POINT(21.8292 51.0408);Poland
Mikołajówek;POINT(22.8354 53.9317);Poland
Dąbrówka Warszawska;POINT(21.1167 51.3);Poland
Chodecz;POINT(19.0283 52.4);Poland
Zarzeka;POINT(22.1583 51.2931);Poland
Wola Smolana;POINT(20.9667 52.5167);Poland
Korzystno;POINT(15.5178 54.145);Poland
Grabowce Górne;POINT(22.1167 51.6333);Poland
Przasnysz County;POINT(20.8833 53.0167);Poland
Sulechów;POINT(15.6167 50.1264);Poland
Nowinki;POINT(16.8333 50.6506);Poland
Zofianka;POINT(22.1167 51.2833);Poland
Gmina Sadlinki;POINT(18.8814 53.6686);Poland
Kowiesy;POINT(20.4222 51.89);Poland
Budoradz;POINT(14.7206 52.0039);Poland
Steblewo;POINT(18.8297 54.1769);Poland
Żarnowo Trzecie;POINT(22.8652 53.8452);Poland
Motycz;POINT(22.3833 51.2333);Poland
Brdów;POINT(18.7167 52.35);Poland
Chwalisław;POINT(16.8286 50.4275);Poland
Borkowo Małe;POINT(15.4264 53.6678);Poland
Biskupice Podgórne;POINT(16.8839 51.0317);Poland
Jezierze;POINT(17.1858 54.2539);Poland
Kudrynki;POINT(23.5017 53.8781);Poland
Nowa Kopernia;POINT(15.5628 51.5425);Poland
Stargard Gubiński;POINT(14.7833 51.9);Poland
Osmola;POINT(22.9667 52.5667);Poland
Malinniki;POINT(23.2858 52.6619);Poland
Kurów Wielki;POINT(16.0833 51.6);Poland
Kraszkowice;POINT(18.7 51.1833);Poland
Kubowo;POINT(16.1 52.5167);Poland
Brudzawki;POINT(19.1333 53.3333);Poland
Chanie;POINT(23.1333 52.4833);Poland
Kietrz;POINT(18.0 50.0792);Poland
Baranów;POINT(18.0042 50.2931);Poland
Bródek;POINT(23.4175 50.6722);Poland
Chutkowice;POINT(22.5667 52.45);Poland
Czaplino;POINT(16.7086 53.1);Poland
Gmina Smętowo Graniczne;POINT(18.6842 53.745);Poland
Sarnówek Mały;POINT(21.4189 51.0203);Poland
Bieliki;POINT(19.3 51.1833);Poland
Nowiny;POINT(14.5886 50.7);Poland
Byłyczek;POINT(18.1936 53.7392);Poland
Chełmek Wołowski;POINT(16.3806 51.4514);Poland
Przedzeń;POINT(18.25 51.8667);Poland
Sulęczyno;POINT(17.7667 54.2333);Poland
Gmina Murowana Goślina;POINT(17.0167 52.5667);Poland
Gmina Mikołajki;POINT(21.5833 53.8);Poland
Śmiadowo;POINT(16.55 53.6);Poland
Kierzek;POINT(21.3167 53.2333);Poland
Gmina Gniezno;POINT(17.6 52.5333);Poland
Przytoczki;POINT(15.6467 51.9919);Poland
Gmina Poniec;POINT(16.8167 51.7583);Poland
Nowa Silna;POINT(15.8231 52.4383);Poland
Zapieka;POINT(20.1167 53.5333);Poland
Brzegi Dolne;POINT(22.6167 49.45);Poland
Szerokie;POINT(18.4233 51.25);Poland
Pasternik;POINT(15.8039 49.6922);Poland
Bratuszyn;POINT(18.5739 52.0736);Poland
Gmina Bogoria;POINT(21.2575 50.65);Poland
Ownice;POINT(14.8833 52.5333);Poland
Daleszewo;POINT(14.5342 53.3144);Poland
Czorsztyn;POINT(20.3167 49.4333);Poland
Wygonki;POINT(17.1042 53.6333);Poland
Ruda Śląska;POINT(18.7 50.2667);Poland
Augustowo;POINT(16.2 51.7561);Poland
Kazimierzewo;POINT(17.4333 52.4397);Poland
Gołosze;POINT(20.6333 51.7667);Poland
Sudwa;POINT(20.2667 53.6);Poland
Mierzęcice Osiedle;POINT(19.0919 50.4608);Poland
Jasnowo;POINT(17.6761 53.7542);Poland
